,player.id_in_group,player.wtp_voting_cost,player.wtp_voting_cost_pq,player.is_large_team,player.is_large_team_pq,player.is_winner,player.is_winner_pq,player.voting_cost,player.voting_cost_pq,player.vote,player.vote_pq,player.temp_payoff,player.temp_payoff_pq,group.small_team_vote_count,group.large_team_vote_count,group.small_team_win,group.small_team_vote_count_pq,group.large_team_vote_count_pq,group.small_team_win_pq,group.total_vote_count_pq,player.Q2_vote,player.Q2_vote_pq,player.Q2_no_vote,player.Q2_no_vote_pq,player.Q2_willingness_to_pay,player.Q2_willingness_to_pay_pq,player.Q3_vote,player.Q3_vote_pq,player.Q3_no_vote,player.Q3_no_vote_pq,player.Q3_willingness_to_pay,player.Q3_willingness_to_pay_pq,player.Q4_vote,player.Q4_vote_pq,player.Q4_no_vote,player.Q4_no_vote_pq,player.Q4_willingness_to_pay,player.Q4_willingness_to_pay_pq,player.Q5_vote,player.Q5_vote_pq,player.Q5_no_vote,player.Q5_no_vote_pq,player.Q5_willingness_to_pay,player.Q5_willingness_to_pay_pq,player.Q6_vote,player.Q6_vote_pq,player.Q6_no_vote,player.Q6_no_vote_pq,player.Q6_willingness_to_pay,player.Q6_willingness_to_pay_pq,treatment,round_num,session,sb_condition,bb_pq
18,1,0,5,0,1,0,0,39,4,0,1,0,-4,0,5,0,0,5,1,5,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,19,0826_m_control,sb,
19,1,0,5,0,1,0,1,20,29,0,0,0,50,3,6,0,1,6,0,7,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,20,0826_m_control,sb,
20,1,0,5,0,1,0,0,6,41,0,0,0,0,2,4,0,0,4,1,4,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,21,0826_m_control,sb,
21,1,10,0,1,0,1,1,38,20,0,0,50,50,2,2,0,1,2,1,3,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,22,0826_m_control,bs,
22,1,10,5,1,1,1,0,26,25,0,0,50,0,2,5,0,1,5,1,6,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,23,0826_m_control,bb,same
23,1,10,0,1,0,1,1,32,32,0,0,50,50,1,4,0,0,4,1,4,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,24,0826_m_control,bs,
24,1,0,0,0,0,0,1,8,28,0,0,0,50,2,4,0,0,4,1,4,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,25,0826_m_control,ss,
25,1,10,0,1,0,0,1,14,15,0,0,0,50,3,1,1,0,1,1,1,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,26,0826_m_control,bs,
26,1,10,5,1,1,1,0,46,27,0,0,50,0,3,3,0,1,3,1,4,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,27,0826_m_control,bb,same
27,1,10,0,1,0,0,1,25,27,0,0,0,50,2,1,1,0,1,1,1,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,28,0826_m_control,bs,
